sample,variable,true_dist,dist_after_bbmerge,dist_after_human,dist_after_lsh_GTDB,dist_after_lsh_BacArchKraken,dist_after_kraken_GTDB,dist_after_kraken_BacArchKraken,err_after_bbmerge,err_after_human,err_lsh_BacArchKraken,err_kraken_BacArchKraken,err_lsh_GTDB,err_kraken_GTDB
Drosophila_erecta,Drosophila_sechellia,0.06460555693598657,0.0643696762015099,0.06498082508736047,0.06578138878958817,0.06567934915976448,0.06593079915534594,0.06536719568566897,-0.003651090489172419,0.005808604850287511,0.016620740919265714,0.011789059421576577,0.018200165889238434,0.020512820912177324
Drosophila_eugracilis,Drosophila_sechellia,0.09468378048827764,0.0898254097058695,0.09099479055416504,0.09596339486806282,0.09567764409057933,0.096321955785741,0.0952920502519068,-0.051311542033428116,-0.03896116013839681,0.0104966615947991,0.0064242234571999955,0.013514610138994302,0.01730154086597947
Drosophila_mauritiana,Drosophila_sechellia,0.02214510946468617,0.019868629953443077,0.019915033566432202,0.02022326130920116,0.02016031910073579,0.020157810953599142,0.020096085856756263,-0.10279829570828249,-0.10070286181290604,-0.08962657724114835,-0.09252713838228688,-0.08678431499964798,-0.08973983688164135
Drosophila_mojavensis,Drosophila_sechellia,0.16265942207192752,0.15381588940756374,0.15645971511097226,0.16614355076389087,0.16508121206201465,0.1659817669989464,0.1636679440875748,-0.05436840086922963,-0.03811465011976845,0.01488871630821498,0.006200206559207541,0.0214197778867226,0.020425161264557744
Drosophila_persimilis,Drosophila_sechellia,0.1355643921277495,0.11878034219101052,0.11954584622028396,0.14029276439314942,0.14037432118193782,0.14038634433936115,0.13931302741468665,-0.12380869100879004,-0.11816189823925469,0.03548077027229732,0.027652064292846185,0.034879161048014064,0.03556945991442689
Drosophila_pseudoobscura,Drosophila_sechellia,0.13529621370892966,0.12339220377964087,0.124649564938222,0.13167628119465735,0.1314885647156102,0.13198946928925925,0.13061718819681767,-0.08798479723090076,-0.0786914022118342,-0.028143056549321182,-0.034583565820831066,-0.026755608416803706,-0.024440775754334076
Drosophila_sechellia,Drosophila_sechellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Drosophila_simulans,Drosophila_sechellia,0.020562255840610444,0.018537642579017244,0.018619458185788473,0.018605335279276103,0.018591516680643183,0.01861120749561984,0.01850898372187093,-0.09846260436048995,-0.09448368262128838,-0.09584255614965416,-0.09985636472260509,-0.09517051905702992,-0.09488493675568821
Drosophila_virilis,Drosophila_sechellia,0.16223214567303013,0.10648175821576866,0.10579681740632996,0.1499299844096723,0.15277883689783067,0.14847256809171905,0.15178009528353875,-0.34364575051373153,-0.34786773011337985,-0.05827025671134297,-0.06442650651096547,-0.07583060195820954,-0.0848141256113492
Drosophila_willistoni,Drosophila_sechellia,0.15919297478397332,0.13644677846369013,0.13813717995094976,0.15468181976387507,0.15264743100737474,0.15485106616113242,0.15192100260257158,-0.14288442282801758,-0.13226585445492497,-0.04111703915000618,-0.04568023300820838,-0.028337651370733755,-0.027274498945276417
Drosophila_yakuba,Drosophila_sechellia,0.06539515664756558,0.06330085589812617,0.06387290245297372,0.064861725051929,0.06476968776006498,0.06484353422025924,0.06435380112303735,-0.032025318950243235,-0.023277781912745446,-0.009564452775477657,-0.01592404664064674,-0.008157050506223389,-0.008435218379844336
Drosophila_ananassae,Drosophila_simulans,0.12086733328440802,0.12300607408862395,0.12456969013090967,0.1237965342661731,0.12323882038588065,0.12450251254527699,0.12279046538602913,0.017694944912727956,0.030631575512547998,0.01962057933298137,0.015911098965804633,0.024234844123453066,0.03007577946900818
Drosophila_biarmipes,Drosophila_simulans,0.0958976098240677,0.09479429901962576,0.0956451880700614,0.09674167843025794,0.09642719823137856,0.09711669701737424,0.09611861953993783,-0.011505091800161205,-0.0026322006822630264,0.005522435942693858,0.002304642589899751,0.008801768967326254,0.012712383505105746
Drosophila_bipectinata,Drosophila_simulans,0.12142196771937253,0.11754694113416085,0.11895621510427012,0.12027084374538932,0.11977161472259655,0.12061807693296188,0.1193141158158132,-0.03191371922227072,-0.020307302388651683,-0.013591881500308333,-0.017359724464612102,-0.009480360066669757,-0.006620637117894343
Drosophila_erecta,Drosophila_simulans,0.061916620221760026,0.060700101654051035,0.06131154953214346,0.062072194682513675,0.061997549439823274,0.06213072733439251,0.06167064327659566,-0.01964769012507334,-0.00977234686663207,0.0013070677594060052,-0.00397271272694434,0.0025126445887460424,0.0034579909540546723
Drosophila_eugracilis,Drosophila_simulans,0.0923436300378414,0.09033053754933984,0.0917404166559802,0.09254554662981662,0.09234334853056092,0.092784534913544,0.09193896747009687,-0.021800014659122922,-0.006532268458734083,-3.0484753563499822e-06,-0.004382138406067704,0.002186578455844459,0.004774610609545257
Drosophila_mauritiana,Drosophila_simulans,0.01858611514192376,0.01630943899646187,0.016386352485494467,0.016438442936883457,0.01639912446739722,0.016351082562603092,0.016326948046379797,-0.12249338433971645,-0.11835516134662269,-0.11766798267559732,-0.12155133433172785,-0.115552507269037,-0.12025281035084191
Drosophila_mojavensis,Drosophila_simulans,0.15582440176959322,0.15873081255292032,0.1631974489489808,0.1681803597888084,0.16630392941250227,0.1684308556008558,0.1648843967910193,0.018651833411974874,0.04731638367070132,0.06725216027721,0.058142337904319115,0.07929411490688786,0.08090166679993335
Drosophila_persimilis,Drosophila_simulans,0.13422299969942642,0.13387696964060505,0.13659791330065152,0.1406968310209723,0.14016467904157248,0.14120385176269468,0.13886067124592086,-0.0025780235846035882,0.017693790233740788,0.04426722212624978,0.03455198853311175,0.04823190761675066,0.052009358149504185
Drosophila_pseudoobscura,Drosophila_simulans,0.13372197361837598,0.13019087788081085,0.1322688440000276,0.13491912752072566,0.13434402616709595,0.13523030253682974,0.13340696404000452,-0.026406249040583193,-0.010866797572816275,0.00465183493698068,-0.002355705422584179,0.008952559328552727,0.011279589117928538
Drosophila_sechellia,Drosophila_simulans,0.020562255840610444,0.018537642579017244,0.018619458185788473,0.018605335279276103,0.018591516680643183,0.01861120749561984,0.01850898372187093,-0.09846260436048995,-0.09448368262128838,-0.09584255614965416,-0.09985636472260509,-0.09517051905702992,-0.09488493675568821
Drosophila_simulans,Drosophila_simulans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Drosophila_virilis,Drosophila_simulans,0.16079621936611066,0.1539154622518336,0.15736154495494414,0.1674680818723514,0.1652595230177284,0.167396191724825,0.16452531464297016,-0.042791784168821276,-0.021360417705756127,0.027757516123282793,0.02319143628849173,0.04149265780341415,0.04104556925985384
Drosophila_willistoni,Drosophila_simulans,0.15828883438938726,0.15043939517230875,0.15421115751084635,0.15791747727307814,0.1560340819061642,0.1581568679829728,0.1553037123033939,-0.049589342465995105,-0.02576098872842735,-0.014244545371257375,-0.018858702810648154,-0.0023460727204269315,-0.0008337063503154881
Drosophila_yakuba,Drosophila_simulans,0.06268807216715833,0.0603011100824038,0.06094596903542526,0.06167767815384595,0.061560718041608675,0.06178890539301241,0.06124382355483037,-0.0380768143322333,-0.027790025622222513,-0.01798355072307138,-0.023038650933097003,-0.01611780325000507,-0.01434350655653084
Drosophila_ananassae,Drosophila_virilis,0.16355465631257393,0.1450731240310057,0.1464499735632432,0.16828660244500893,0.1655056490298964,0.16816146771995633,0.16394023477034414,-0.11299912028336055,-0.10458083636971775,0.011928689536015816,0.002357489945338629,0.028931894934202534,0.028166800696754157
Drosophila_biarmipes,Drosophila_virilis,0.16332508450734684,0.15119651531793188,0.15365872488884955,0.16595971107273833,0.1641055910121917,0.1663178851458209,0.16318740167984425,-0.07426029642659933,-0.05918478259267316,0.004778852600622639,-0.0008429986607256336,0.016131181400202928,0.018324194642247035
Drosophila_bipectinata,Drosophila_virilis,0.16473188831721586,0.0885977877842502,0.08730357101633668,0.1610112438462663,0.16339351672334398,0.16030331225957314,0.16255780316371715,-0.4621697796989862,-0.4700262838715197,-0.008124544722601849,-0.013197718885563798,-0.02258606095612099,-0.02688353847504515
Drosophila_erecta,Drosophila_virilis,0.1612708649611989,0.14607001599182,0.14875009043688148,0.16660099584292054,0.1648495866382199,0.16692844249132674,0.1641043567581506,-0.09425663447043679,-0.07763816810513095,0.022190751428548653,0.017569768709515005,0.0330507986238186,0.03508121278749895
Drosophila_eugracilis,Drosophila_virilis,0.16096720505848816,0.10147819598857566,0.10056505898945678,0.1636793212689095,0.16130776969478774,0.16349519135821766,0.15975219154275197,-0.3695722308671316,-0.3752450447722192,0.0021157392661184512,-0.007548205333469697,0.016848874337079246,0.01570497728907541
Drosophila_mauritiana,Drosophila_virilis,0.16116552108351234,0.1032667836965554,0.102476785686069,0.1589029002509642,0.16367179350963798,0.15710787409197158,0.16257270789875744,-0.3592501485286988,-0.36415192904090304,0.01555092186763039,0.008731314277300825,-0.014039112195565051,-0.025176892453555144
Drosophila_mojavensis,Drosophila_virilis,0.11514233562502485,0.11286968964806188,0.11693174938171835,0.12465235455012358,0.12420676380499218,0.12477428692426362,0.12290480124871728,-0.01973770954554998,0.015540884653590393,0.07872367822628469,0.06741625989741817,0.08259359056315543,0.0836525613880754
Drosophila_persimilis,Drosophila_virilis,0.1584871119857879,0.0973277180704527,0.09621925932807653,0.15454605340188546,0.15962574663252915,0.15228169639818312,0.15820700293778225,-0.385895062059176,-0.3928890613092575,0.007184398986608758,-0.0017673932252029046,-0.024866744901351094,-0.03915407069920771
Drosophila_pseudoobscura,Drosophila_virilis,0.15623782991109816,0.12506725681612307,0.12552801401419167,0.15892685689228034,0.15852173317364404,0.1586644342032777,0.1575465768851586,-0.19950720713870415,-0.1965581313717739,0.014618119464699781,0.008376633077950078,0.017211113228545696,0.015531477194481684
Drosophila_sechellia,Drosophila_virilis,0.16223214567303013,0.10648175821576866,0.10579681740632996,0.1499299844096723,0.15277883689783067,0.14847256809171905,0.15178009528353875,-0.34364575051373153,-0.34786773011337985,-0.05827025671134297,-0.06442650651096547,-0.07583060195820954,-0.0848141256113492
Drosophila_simulans,Drosophila_virilis,0.16079621936611066,0.1539154622518336,0.15736154495494414,0.1674680818723514,0.1652595230177284,0.167396191724825,0.16452531464297016,-0.042791784168821276,-0.021360417705756127,0.027757516123282793,0.02319143628849173,0.04149265780341415,0.04104556925985384
Drosophila_virilis,Drosophila_virilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Drosophila_willistoni,Drosophila_virilis,0.1589873210508178,0.11444202167647075,0.11435589152961878,0.14909868569054285,0.14709803920287745,0.1493720026101869,0.1460297232572294,-0.28018145774095315,-0.2807231999772692,-0.07478132073274028,-0.08150082476983628,-0.062197634974390244,-0.0604785235519348
Drosophila_yakuba,Drosophila_virilis,0.16199772002160973,0.13433678044438102,0.1353273616988655,0.16213486087425855,0.16080477696588502,0.1624148642041232,0.15979329690523125,-0.17074894371068228,-0.1646341585498026,-0.007363949662782733,-0.013607741615649984,0.0008465603875815445,0.002575000329991309
Drosophila_ananassae,Drosophila_willistoni,0.16045614524988427,0.1516019785755629,0.15435714500109732,0.1642895306462877,0.1607707813908067,0.1642256005113153,0.15873741802713806,-0.05518122512872569,-0.03801038744442451,0.001960885576756348,-0.01071150762141005,0.023890548974821502,0.023492121511212355
Drosophila_biarmipes,Drosophila_willistoni,0.16112799467622374,0.15275359253771706,0.15619703192801382,0.162919304768553,0.16063892260198676,0.16327870116422316,0.15962978499809133,-0.05197360120650977,-0.03060276867541467,-0.0030353016880756405,-0.009298258078262359,0.011117311401589742,0.0133478139060883
Drosophila_bipectinata,Drosophila_willistoni,0.16085309801634584,0.12154858226992693,0.12141228534195905,0.1600859886839069,0.15858222028585056,0.15971758376577871,0.15713407259145984,-0.24435038075813,-0.24519771866861292,-0.01411771211434494,-0.023120632867811325,-0.00476900564489594,-0.007059324716591633
Drosophila_erecta,Drosophila_willistoni,0.15899426759569146,0.15107866275043758,0.15502183117188886,0.16079736088917895,0.15865184673743693,0.16117170482359544,0.15743707183080854,-0.04978547318059654,-0.02498477765188465,-0.0021536679493708495,-0.009794037158891357,0.011340618254694557,0.013695067506716722
Drosophila_eugracilis,Drosophila_willistoni,0.1574535714054499,0.11923200415977843,0.11954696939496245,0.15916563256857896,0.15734861797308075,0.15841907194680793,0.15470112145902593,-0.24274817588766695,-0.24074780693844205,-0.0006665674930859427,-0.017481025815135717,0.010873434929719185,0.006131969778391469
Drosophila_mauritiana,Drosophila_willistoni,0.15842577881213427,0.1375537882831791,0.13938305479923765,0.1576533358786779,0.15590635443065748,0.15800548816671434,0.15502090097388888,-0.13174617594088495,-0.12019965535708685,-0.015902868840963005,-0.02149194319115824,-0.004875740168349347,-0.0026529182849611994
Drosophila_mojavensis,Drosophila_willistoni,0.15922331192945793,0.15201403628722954,0.15831647380645195,0.16807951395652554,0.1647851910327872,0.16816640068622002,0.16354361849003896,-0.04527776463676615,-0.005695385380551258,0.03493131147650905,0.027133630799584703,0.05562126500038666,0.05616695600908125
Drosophila_persimilis,Drosophila_willistoni,0.1562871817037952,0.1360595892497054,0.13840859849384224,0.1675199070733494,0.16460883756814282,0.16766721911596585,0.1631004180354444,-0.12942579316854244,-0.11439571060816447,0.053245926976399786,0.0435943386871102,0.07187233941452167,0.07281491218991182
Drosophila_pseudoobscura,Drosophila_willistoni,0.15609968867146473,0.14879689439392108,0.15330241525545496,0.16748805807213518,0.16458621527417916,0.16815575546429062,0.163249757874806,-0.04678288816394429,-0.017919788564710427,0.05436607000911834,0.04580450649321707,0.07295574704597257,0.07723312516144537
Drosophila_sechellia,Drosophila_willistoni,0.15919297478397332,0.13644677846369013,0.13813717995094976,0.15468181976387507,0.15264743100737474,0.15485106616113242,0.15192100260257158,-0.14288442282801758,-0.13226585445492497,-0.04111703915000618,-0.04568023300820838,-0.028337651370733755,-0.027274498945276417
Drosophila_simulans,Drosophila_willistoni,0.15828883438938726,0.15043939517230875,0.15421115751084635,0.15791747727307814,0.1560340819061642,0.1581568679829728,0.1553037123033939,-0.049589342465995105,-0.02576098872842735,-0.014244545371257375,-0.018858702810648154,-0.0023460727204269315,-0.0008337063503154881
Drosophila_virilis,Drosophila_willistoni,0.1589873210508178,0.11444202167647075,0.11435589152961878,0.14909868569054285,0.14709803920287745,0.1493720026101869,0.1460297232572294,-0.28018145774095315,-0.2807231999772692,-0.07478132073274028,-0.08150082476983628,-0.062197634974390244,-0.0604785235519348
Drosophila_willistoni,Drosophila_willistoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Drosophila_yakuba,Drosophila_willistoni,0.1596918705515673,0.12367011172667895,0.12498263746811722,0.1282672781324543,0.12761130596836034,0.12860105294628574,0.12716719422432646,-0.22557039817037083,-0.2173512838416021,-0.20089040520599064,-0.20367145938551742,-0.19678266846379913,-0.19469255070966057
Drosophila_ananassae,Drosophila_yakuba,0.12364454094861088,0.12470650263234663,0.12638285847498876,0.12649341899298794,0.12571847815285708,0.1272929717443143,0.12520612906248607,0.00858882790609511,0.022146691680597325,0.016773382701207734,0.01262965677169861,0.023040872023303533,0.029507415108765603
Drosophila_biarmipes,Drosophila_yakuba,0.099188513488208,0.0986335670511298,0.0995476853411491,0.10102443293684094,0.10072773777840116,0.1014203869073168,0.10018507746628813,-0.005594865953346184,0.0036211032942217855,0.015518170764562947,0.010047171220068873,0.018509395736142416,0.02250132944450416
Drosophila_bipectinata,Drosophila_yakuba,0.12405662725736165,0.11578955339002715,0.11679285124236938,0.12315799341690326,0.12244306447152498,0.123320398478738,0.12184916139502178,-0.06663951817893646,-0.05855209975943652,-0.013006663340034677,-0.017794018031462147,-0.007243739091778891,-0.005934618689062858
Drosophila_erecta,Drosophila_yakuba,0.06012007085796645,0.05852285800839563,0.0591615494049077,0.06006819115230488,0.06000170056833142,0.060245377615071975,0.05958337821674309,-0.026567048687354947,-0.015943451818665667,-0.0019688980393033867,-0.008927012785651896,-0.0008629348721850514,0.0020842749404198094
Drosophila_eugracilis,Drosophila_yakuba,0.0959038341490479,0.09280694306292624,0.09427082335750248,0.09669050926380927,0.09629587488980508,0.09681714317373448,0.09574147244253027,-0.032291629564138905,-0.01702758608177755,0.004087852631083427,-0.0016929636646779223,0.00820274936598223,0.009523175301491741
Drosophila_mauritiana,Drosophila_yakuba,0.06335605799104449,0.06076964009780327,0.06136187226291001,0.062396598410188624,0.06221679598995299,0.062453235189775864,0.06191217077238021,-0.04082352935542191,-0.03147584921423554,-0.017981895294882994,-0.02279004193834748,-0.015143928004351026,-0.014249983819956747
Drosophila_mojavensis,Drosophila_yakuba,0.16373941550837368,0.15862136314535802,0.16285936274068236,0.16944046910666755,0.16770587905347012,0.17030310640571922,0.16613392046949838,-0.03125730201934133,-0.005374715458455471,0.024224243947503266,0.014623876320129186,0.03481784505333303,0.040086199629861714
Drosophila_persimilis,Drosophila_yakuba,0.13632061209610544,0.13118380076603275,0.13288890177628165,0.14320412171428332,0.14207668289284514,0.14347719202376474,0.14057473217952546,-0.037681838799632536,-0.02517381830272624,0.042224508152015186,0.03120672668650347,0.05049500227687531,0.05249814989543877
Drosophila_pseudoobscura,Drosophila_yakuba,0.13601755608552135,0.13367414288118118,0.1360279695502764,0.14122395099637552,0.14015006812695185,0.14126160016831413,0.1387492055907934,-0.017228755403212406,7.655971078106402e-05,0.030382195948530175,0.02008306562687039,0.03827737433821146,0.03855417075348399
Drosophila_sechellia,Drosophila_yakuba,0.06539515664756558,0.06330085589812617,0.06387290245297372,0.064861725051929,0.06476968776006498,0.06484353422025924,0.06435380112303735,-0.032025318950243235,-0.023277781912745446,-0.009564452775477657,-0.01592404664064674,-0.008157050506223389,-0.008435218379844336
Drosophila_simulans,Drosophila_yakuba,0.06268807216715833,0.0603011100824038,0.06094596903542526,0.06167767815384595,0.061560718041608675,0.06178890539301241,0.06124382355483037,-0.0380768143322333,-0.027790025622222513,-0.01798355072307138,-0.023038650933097003,-0.01611780325000507,-0.01434350655653084
Drosophila_virilis,Drosophila_yakuba,0.16199772002160973,0.13433678044438102,0.1353273616988655,0.16213486087425855,0.16080477696588502,0.1624148642041232,0.15979329690523125,-0.17074894371068228,-0.1646341585498026,-0.007363949662782733,-0.013607741615649984,0.0008465603875815445,0.002575000329991309
Drosophila_willistoni,Drosophila_yakuba,0.1596918705515673,0.12367011172667895,0.12498263746811722,0.1282672781324543,0.12761130596836034,0.12860105294628574,0.12716719422432646,-0.22557039817037083,-0.2173512838416021,-0.20089040520599064,-0.20367145938551742,-0.19678266846379913,-0.19469255070966057
Drosophila_yakuba,Drosophila_yakuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
